,Mes,REGION_DE_ORIGEN,SUBPARTIDA,CIIU Rev. 4 A.C (2021),Descripción Arancelaria,PESO_NETO_KGS,VALOR_FOB_USD,División,Grupo,Clase,Descripción
447,2022-01-01,ATLANTICO,9403500000,3110.0,Muebles de madera del tipo de los utilizados en dormitorios,20.0,80.0,,311.0,3110.0,Fabricación de muebles 
448,2022-01-01,ATLANTICO,9403600000,3110.0,Los demás muebles de madera,33832.2,95173.3,,311.0,3110.0,Fabricación de muebles 
449,2022-01-01,ATLANTICO,9403890000,3110.0,"Los demás muebles de otras materias, incluidos mimbre o materias similares",11.3,1766.88,,311.0,3110.0,Fabricación de muebles 
450,2022-01-01,ATLANTICO,9403910000,3110.0,Partes de madera para muebles de la partida 94.03,817.3199999999999,250.0,,311.0,3110.0,Fabricación de muebles 
451,2022-01-01,ATLANTICO,9404900000,1392.0,"Artículos de cama y artículos similares (cubrepiés, edredones, cojines, pufs, almohadas, etc.), con muelles (resortes), rellenos o guarnecidos interiormente con cualquier materia, incluidos los de caucho o plástico celulares, recubiertos o no",58.46,2506.91,,,1392.0,"Confección de artículos con materiales textiles, excepto prendas de vestir"
452,2022-01-01,ATLANTICO,9405199000,2740.0,"Los demás lámparas y demás luminarias eléctricas, para colgar o fijar al techo o a la pared, excepto los de los tipos utilizados para el alumbrado de espacios o vias públicas, no diseñadas para ser utilizadas con fuentes luminosas de diodos emisores de luz (LED)",9.9,123.27,,274.0,2740.0,Fabricación de equipos eléctricos de iluminación
453,2022-01-01,ATLANTICO,9503003000,3240.0,"Modelos reducidos y modelos similares, para entretenimiento, incluso animados",0.65,148.9,,324.0,3240.0,"Fabricación de juegos, juguetes y rompecabezas"
454,2022-01-01,ATLANTICO,9503009910,3240.0,Globos de latex de caucho natural,129339.27,2570395.91,,324.0,3240.0,"Fabricación de juegos, juguetes y rompecabezas"
455,2022-01-01,ATLANTICO,9505900000,3290.0,"Los demás artículos para fiestas, carnaval u otras diversiones, incluidos los de magia y artículos sorpresa",280.0,3449.88,,329.0,3290.0,Otras industrias manufactureras n.c.p.
456,2022-01-01,ATLANTICO,9602001000,3290.0,Cápsulas de gelatina para envasar medicamentos,69562.37,1968334.3,,329.0,3290.0,Otras industrias manufactureras n.c.p.
457,2022-01-01,ATLANTICO,9608100000,3290.0,"Bolígrafos; partes de estos artículos (incluidos los capuchones y sujetadores), excepto las de la partida 96.09",2.2800000000000002,135.0,,329.0,3290.0,Otras industrias manufactureras n.c.p.
458,2022-01-01,ATLANTICO,9618000000,3290.0,Maniquíes y artículos similares; autómatas y escenas animadas para escaparates,3.9,104.87,,329.0,3290.0,Otras industrias manufactureras n.c.p.
459,2022-02-01,ATLANTICO,102299020,141.0,"Los demás bovinos domésticos vivos, machos",3226770.0,7160202.63,,,141.0,Cría de ganado bovino y bufalino
460,2022-02-01,ATLANTICO,106200000,149.0,"Reptiles (incluidas las serpientes y tortugas de mar), vivos",82.0,25640.0,,,149.0,Cría de otros animales n.c.p.
461,2022-02-01,ATLANTICO,201300010,1011.0,"Cortes finos de carne de animales de la especie bovina, deshuesada, fresca o refrigerada",3737.95,34587.92,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
462,2022-02-01,ATLANTICO,201300093,1011.0,"Cortes de cuartos delanteros de carnes de animales de la especie bovina, fresca o refrigerada, deshuesada",6583.4,30380.010000000002,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
463,2022-02-01,ATLANTICO,201300094,1011.0,"Cortes de cuartos traseros de carnes de animales de la especie bovina, fresca o refrigerada, deshuesada",13662.75,79814.59,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
464,2022-02-01,ATLANTICO,202300010,1011.0,"Cortes finos de carne de animales de la especie bovina, deshuesada, congelada",3188.6,29282.199999999997,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
465,2022-02-01,ATLANTICO,202300093,1011.0,"Cortes de cuartos delanteros de carne de animales de la especie bovina, congelada y deshuesada",36819.649999999994,134523.76,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
466,2022-02-01,ATLANTICO,202300094,1011.0,"Cortes de cuartos traseros de carne de animales de la especie bovina, congelada y deshuesada",13733.0,78513.70999999999,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
467,2022-02-01,ATLANTICO,202300095,1011.0,"Carne picada; recortes (trimmings) provenientes de la elaboración de cualquier corte de animales de la especie bovina, congelada y deshuesada 
",4258.05,16138.01,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
468,2022-02-01,ATLANTICO,204420000,1011.0,"Los demás cortes (trozos) de carne de animales de la especie ovina sin deshuesar, congelados",1097.55,4763.37,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
469,2022-02-01,ATLANTICO,206290000,1011.0,"Los demás despojos comestibles de animales de la especie bovina, congelados",4472.9,6345.91,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
470,2022-02-01,ATLANTICO,305720000,1012.0,"Cabezas, colas y vejigas natatorias de pescado, secos, salados o en salmuera, ahumados",743.8900000000001,70000.0,,,1012.0,"Procesamiento y conservación de pescados, crustáceos y moluscos"
471,2022-02-01,ATLANTICO,401500000,1040.0,"Leche y nata sin concentrar, sin adición de azúcar ni otro edulcorante, con un contenido de materias grasas superior al 10% en peso",11.25,94.51,,104.0,1040.0,Elaboración de productos lácteos
472,2022-02-01,ATLANTICO,402101000,1040.0,"Leche y nata (crema) concentradas o con adición de azúcar u otro edulcorante, en polvo, gránulos demás formas sólidas, con un contenido de materias grasas inferior o igual al 1.5% en peso, en envases inmediato de contenido neto inferior o igual a 2,5 kg",1560.0,1666.6,,104.0,1040.0,Elaboración de productos lácteos
473,2022-02-01,ATLANTICO,402291100,1040.0,"Leches y natas (crema), concentradas o con adición de azúcar u otro edulcorante, en polvo, gránulos demás formas sólidas, con un contenido de materias grasas superior o igual al 26% en peso, sobre producto seco en envases inmediatos de contenido neto, inferior o igual a 2,5 Kg",718.36,3290.89,,104.0,1040.0,Elaboración de productos lácteos
474,2022-02-01,ATLANTICO,403909000,1040.0,"Las demás leches y natas (crema) cuajadas, kéfir y demás leches y natas (cremas), fermentadas o acidificadas, incluso concentrados, azucarados, edulcorados de otro modo aromatizados, o con fruta o cacao",1391.41,5109.27,,104.0,1040.0,Elaboración de productos lácteos
475,2022-02-01,ATLANTICO,405100000,1040.0,Mantequilla (manteca),18400.0,104880.0,,104.0,1040.0,Elaboración de productos lácteos
476,2022-02-01,ATLANTICO,406100000,1040.0,"Queso fresco (sin madurar), incluido el de lactosuero y requesón",15961.25,103191.91,,104.0,1040.0,Elaboración de productos lácteos
477,2022-02-01,ATLANTICO,406200000,1040.0,"Queso de cualquier tipo, rallado o en polvo",4.0,75.9,,104.0,1040.0,Elaboración de productos lácteos
478,2022-02-01,ATLANTICO,504001000,1011.0,"Estómagos (mondongos) de animales, excepto los de pescados, enteros o en trozos, frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados",919.15,2417.36,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
479,2022-02-01,ATLANTICO,511999090,1011.0,"Los demás productos de origen animal no expresados ni comprendidos en otras partidas; animales muertos del capítulo 1, impropios para la alimentación humana",3648.0,16200.0,,,1011.0,Procesamiento y conservación de carne y productos cárnicos
480,2022-02-01,ATLANTICO,603110000,125.0,"Rosas frescas, cortadas para ramos o adornos",20481.98,221873.01,,,125.0,Cultivo de flor de corte
481,2022-02-01,ATLANTICO,603121000,125.0,"Claveles miniatura frescos, cortados para ramos o adornos",15795.84,92330.19,,,125.0,Cultivo de flor de corte
482,2022-02-01,ATLANTICO,603129000,125.0,"Los demás claveles frescos, cortados para ramos o adornos",28584.34,185745.84,,,125.0,Cultivo de flor de corte
483,2022-02-01,ATLANTICO,603191000,125.0,"Gypsophila (Lluvia, ilusión) (Gypsophilia paniculata L.), frescas, cortados para ramos o adornos",5057.45,47511.16,,,125.0,Cultivo de flor de corte
484,2022-02-01,ATLANTICO,603199090,125.0,"Las demás flores y capullos frescos, cortados para ramos o adornos",3470.5699999999997,28878.86,,,125.0,Cultivo de flor de corte
485,2022-02-01,ATLANTICO,604200000,230.0,"Follaje, hojas, ramas y demás partes de plantas sin flores ni capullos hierbas, y hierbas, musgos y líquenes para ramos o adornados frescos",16.0,120.0,,23.0,230.0,Recolección de productos forestales diferentes a la madera
486,2022-02-01,ATLANTICO,604900000,230.0,"Los demás follaje, hojas, ramas y demás partes de plantas, sin flores ni capullos y hierbas, musgos y líquenes para ramos o adornos, secos blanqueados o teñidos, impregnados o preparados de otra forma",19500.0,5110.0,,23.0,230.0,Recolección de productos forestales diferentes a la madera
487,2022-02-01,ATLANTICO,701900000,113.0,"Las demás papas (patatas), frescas o refrigeradas",60.0,192.18,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
488,2022-02-01,ATLANTICO,702000000,113.0,Tomates frescos o refrigerados,1530.0,1853.0,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
489,2022-02-01,ATLANTICO,703100020,113.0,"Cebollas de bulbo blanco (cabezona blanca) (Allium cepa L.), frescas o refrigeradas",510.0,348.84,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
490,2022-02-01,ATLANTICO,704900000,113.0,"Los demás coles, coliflores, coles rizadas, colinabos y productos comestibles similares del género brassica, frescos o refrigerados",255.0,77.85,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
491,2022-02-01,ATLANTICO,706900000,113.0,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles similares, frescos o refrigerados",136.0,112.71,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
492,2022-02-01,ATLANTICO,709930000,113.0,Calabazas (zapallos) y calabacines (cucúrbita spp.) frescos o refrigerados,1300.0,1337.67,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
493,2022-02-01,ATLANTICO,713909000,111.0,"Las demás hortalizas de vaina secas, desvainadas, incluso mondadas o partidas",164.19,754.0,,,111.0,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas "
494,2022-02-01,ATLANTICO,714300000,113.0,"Ñame (Dioscorea spp) frescos, refrigerados, congelados o secos, incluso troceados o en pellet",182454.0,101032.27,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
495,2022-02-01,ATLANTICO,803101000,122.0,"Plátanos ""plantains"", frescos",63967.0,48270.99,,,122.0,Cultivo de plátano y banano
496,2022-02-01,ATLANTICO,804300000,121.0,"Piñas tropicales (ananás), frescas o secas",3030.0,2482.1,,,121.0,Cultivo de frutas tropicales y subtropicales
497,2022-02-01,ATLANTICO,804501000,121.0,Guayabas frescas o secas,306.0,290.87,,,121.0,Cultivo de frutas tropicales y subtropicales
498,2022-02-01,ATLANTICO,804502000,121.0,Mangos y mangostanes frescos o secos,1870.0,2001.5700000000002,,,121.0,Cultivo de frutas tropicales y subtropicales
499,2022-02-01,ATLANTICO,805502200,121.0,"Lima Tahití (limón Tahití) (citrus latifolia), frescas o secas",52867.0,84700.28,,,121.0,Cultivo de frutas tropicales y subtropicales
500,2022-02-01,ATLANTICO,807110000,113.0,Sandías frescas,35986.0,21570.57,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
501,2022-02-01,ATLANTICO,807190000,113.0,Melones frescos,4003.5,3843.3599999999997,,,113.0,"Cultivo de hortalizas, raíces y tubérculos "
502,2022-02-01,ATLANTICO,807200000,121.0,Papayas frescas,6383.0,5053.139999999999,,,121.0,Cultivo de frutas tropicales y subtropicales
503,2022-02-01,ATLANTICO,809300000,121.0,"Duraznos (melocotones) frescos, incluidos los griñones y nectarinas frescos",66.4,136.3,,,121.0,Cultivo de frutas tropicales y subtropicales
504,2022-02-01,ATLANTICO,809400000,121.0,Ciruelas y endrinas frescas,214.0,149.5,,,121.0,Cultivo de frutas tropicales y subtropicales
505,2022-02-01,ATLANTICO,810901010,121.0,"Granadilla (Passiflora ligularis), frescas",2775.0,3151.59,,,121.0,Cultivo de frutas tropicales y subtropicales
506,2022-02-01,ATLANTICO,810903000,121.0,"Tomate de árbol (lima tomate, tamarillo) (cyphomandra betacea) fresco",238.0,307.19,,,121.0,Cultivo de frutas tropicales y subtropicales
507,2022-02-01,ATLANTICO,810909090,121.0,Las demás frutas u otros frutos frescos,5928.52,20731.2,,,121.0,Cultivo de frutas tropicales y subtropicales
508,2022-02-01,ATLANTICO,901212000,1062.0,"Café tostado, sin descafeinar, molido",240.0,2612.98,,,1062.0,"Descafeinado, tostión y molienda del café"
509,2022-02-01,ATLANTICO,904219000,128.0,"Los demás frutos de los géneros Capsicum o Pimenta, secos, sin triturar ni pulverizar",540.0,1345.4699999999998,,,128.0,Cultivo de especias y de plantas aromáticas y medicinales 
510,2022-02-01,ATLANTICO,1005901100,111.0,Maíz duro amarillo,5600.0,1921.07,,,111.0,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas "
511,2022-02-01,ATLANTICO,1008309000,111.0,Los demás alpistes,140.0,170.0,,,111.0,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas "
512,2022-02-01,ATLANTICO,1102200000,1051.0,Harina de maíz,156000.0,108030.0,,,1051.0,Elaboración de productos de molinería
513,2022-02-01,ATLANTICO,1104120000,1051.0,Granos de avena aplastados o en copos,900.0,321.0,,,1051.0,Elaboración de productos de molinería
514,2022-02-01,ATLANTICO,1104299000,1051.0,"Los demás granos trabajados de otra forma (por ejemplo: mondados, aplastados, perlados, troceados o quebrantados), de los demás cereales, excepto el arroz de la partida 10.06",726.68,2639.5,,,1051.0,Elaboración de productos de molinería
515,2022-02-01,ATLANTICO,1105100000,1020.0,"Harina, sémola y polvo de papa (patata)",23750.0,12602.5,,102.0,1020.0,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos"
516,2022-02-01,ATLANTICO,1206009000,111.0,"Las demás semillas de girasol, incluso quebrantadas",400.0,62.5,,,111.0,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas "
517,2022-02-01,ATLANTICO,1211909000,128.0,"Las demás plantas y partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, en medicina o como insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados",17808.6,83647.28,,,128.0,Cultivo de especias y de plantas aromáticas y medicinales 
518,2022-02-01,ATLANTICO,1213000000,119.0,"Paja y cascabillo de cereales, en bruto, incluso picados, molidos, prensados o en ""pellets""",37520.0,1876.0,,,119.0,Otros cultivos transitorios n.c.p.
519,2022-02-01,ATLANTICO,1401900000,129.0,Las demás materias vegetales de las especies utilizadas principalmente en cestería o en espartería,500.0,1000.0,,,129.0,Otros cultivos permanentes n.c.p.
520,2022-02-01,ATLANTICO,1511900000,1032.0,"Los demás aceites de palma y sus fracciones, incluso refinados, pero sin modificar químicamente",652008.8,1052167.25,,,,
521,2022-02-01,ATLANTICO,1516100000,1033.0,"Grasas y aceites, animales y sus fracciones, parcial o totalmente hidrogenados, interesterificados, reesterificados o elaidinizados, incluso refinados, pero sin preparar de otro modo",106974.0,724677.04,,,,
522,2022-02-01,ATLANTICO,1517900000,1032.0,"Mezclas o preparaciones alimenticias de grasas o aceites, animales o vegetales o de fracciones de diferentes grasas o aceites, de este capítulo, excepto las grasas y aceites alimenticios, y sus fracciones, de la partida 15.16",762402.35,1381256.19,,,,
523,2022-02-01,ATLANTICO,1518009000,2029.0,"Las demás grasas y aceites, animales o vegetales, y sus fracciones de la partida 15.18 y sus mezclas no expresados ni comprendidos en otras partidas",692626.0,902062.55,,,2029.0,Fabricación de otros productos químicos n.c.p.
524,2022-02-01,ATLANTICO,1604142000,1012.0,"Preparaciones y conservas de listados y bonitos, enteros o en trozos, excepto picados",384750.0,2250413.63,,,1012.0,"Procesamiento y conservación de pescados, crustáceos y moluscos"
